"plate","ssn","model","color"
"70ج31471432","932695214663568","لامبورگینی","سیاه"
"10ی33728567","932695214663568","دنا","ارغوانی"
"29ی18397614","115182393508317","لامبورگینی","بنفش"
"62و75928952","115182393508317","لامبورگینی","فیروزه‌ای"
"65ر73104927","373632937130370","رانا","ارغوانی"
"89ی72828086","502637345494860","لامبورگینی","آبی کاربنی"
"85و1659174","502637345494860","پراید","سفید"
"12ی78808641","502637345494860","دنا","زرد"
"50ر63582505","896168770311646","لامبورگینی","سیاه"
"59ب611850","896168770311646","لامبورگینی","آبی"
"45و74809755","896168770311646","تیوتا","سیاه"
"82و02254779","966989310615836","دنا","آهکی"
"30ی54067060","966989310615836","پراید","ارغوانی"
"16و32417364","854317659632734","دنا","آهکی"
"87ی43455297","617946235851810","رانا","فیروزه‌ای"
"48و76584627","617946235851810","تیوتا","آبی"
"36ر05452433","588835657584456","پژو","سبز دودی"
"74ق44821709","588835657584456","پراید","عنابی"
"76ج86003823","588835657584456","هیوندا","نقره‌ای"
"97ق64421538","212624298054862","لامبورگینی","سبز دودی"
"32ج62287847","212624298054862","پراید","سبز دودی"
"32ق70726485","816684161862615","دنا","نقره‌ای"
"29ر38390696","816684161862615","پراید","آبی"
"65ی57439567","715839657812215","پژو","عنابی"
"78ر05714046","715839657812215","رانا","آبی کاربنی"
"94ق19867995","715839657812215","هیوندا","ارغوانی"
"41ق03763507","324034195074680","لامبورگینی","عنابی"
"35ر38460007","324034195074680","دنا","آهکی"
"99ق17679462","985706201909512","تیوتا","زیتونی"
"61ر41954303","985706201909512","تیوتا","بنفش"
"62ب67312618","46246337774833","پژو","زرد"
"73ط2540617","46246337774833","پژو","آهکی"
"42س90967709","46246337774833","تیوتا","زرد"
"37ج19774895","4779916410717","پراید","سفید"
"15ر22920332","4779916410717","پراید","عنابی"
"33ق55050723","801881495998393","تیوتا","ارغوانی"
"45ق96370675","801881495998393","هیوندا","بنفش"
"61ی69417081","628982176996181","پژو","آبی کاربنی"
"54ج21958798","628982176996181","هیوندا","عنابی"
"57ط8215231","628982176996181","دنا","فیروزه‌ای"
"17س22436198","92434257441135","لامبورگینی","آبی"
"12ر19670810","92434257441135","رانا","ارغوانی"
"97ط82852737","92434257441135","هیوندا","خاکستری"
"61ج6969489","469736599829492","دنا","بنفش"
"10ب84234952","393608706761219","دنا","آبی کاربنی"
"17ر99208431","393608706761219","رانا","زرد"
"85ج6388126","393608706761219","لامبورگینی","آهکی"
"68و66677579","559120396368248","تیوتا","زرد"
"24س73213799","559120396368248","رانا","سبز"
"21ط78220905","559120396368248","دنا","زرد"
"37و47458864","22878973642732","پراید","سیاه"
"55ب76896255","22878973642732","لامبورگینی","فیروزه‌ای"
"67ج20449029","779088053336979","تیوتا","خاکستری"
"94ط12537805","779088053336979","تیوتا","فیروزه‌ای"
"74ی69401597","779088053336979","لامبورگینی","خاکستری"
"17ب03329106","102934483670535","پژو","بنفش"
"35س51843024","961444610247147","پراید","عنابی"
"30ج26390497","961444610247147","پراید","سیاه"
"30و08862939","961444610247147","هیوندا","سبز دودی"
"19س81555104","247122530210254","هیوندا","سبز"
"50س11120277","247122530210254","لامبورگینی","نقره‌ای"
"66ج29895232","247122530210254","هیوندا","زیتونی"
"33ط92789743","347904221741493","تیوتا","آهکی"
"54ی70121669","215677165718070","دنا","زیتونی"
"97س58303622","215677165718070","تیوتا","ارغوانی"
"19و71014403","103223507160810","هیوندا","فیروزه‌ای"
"63ج19506539","103223507160810","لامبورگینی","بنفش"
"26ر61134506","33207628052392","دنا","سبز"
"22و5575963","33207628052392","هیوندا","آبی کاربنی"
"12ط91251545","33207628052392","رانا","آبی"
"89و15447954","552293922470756","لامبورگینی","سبز دودی"
"44ج74356873","252186188202249","دنا","خاکستری"
"78و87223053","909984813035158","دنا","بنفش"
"64ی55836218","909984813035158","هیوندا","ارغوانی"
"79ر74160584","387828395796217","لامبورگینی","عنابی"
"65ط43649179","12161827829351","رانا","آبی"
"12ب60571133","825629548768358","دنا","سبز دودی"
"14ی95298161","338504653873098","هیوندا","عنابی"
"87ی23187270","338504653873098","دنا","سبز"
"34ب97212819","537187001995948","هیوندا","زرد"
"18س81565966","537187001995948","تیوتا","عنابی"
"35ر09626662","537187001995948","تیوتا","خاکستری"
"80ر8770020","589408643625985","پژو","سیاه"
"91ط93407615","589408643625985","رانا","زیتونی"
"44ج05465887","693197094392725","دنا","بنفش"
"15ر98778289","693197094392725","تیوتا","عنابی"
"40ر28824238","721650148383137","تیوتا","نقره‌ای"
"75ر01394536","721650148383137","رانا","زیتونی"
"49و54729974","591036500381389","لامبورگینی","زرد"
"71و39485639","591036500381389","رانا","سبز دودی"
"13س55253454","871487818511784","لامبورگینی","سبز دودی"
"99ج29389874","74032184781436","رانا","زیتونی"
"76و68626676","74032184781436","تیوتا","بنفش"
"21ر52159364","74032184781436","پژو","سیاه"
"92ی81228513","500983619544831","پژو","فیروزه‌ای"
"71ط87797661","500983619544831","تیوتا","سیاه"
"53ق35418385","500983619544831","رانا","عنابی"
"40ق47841830","447293374957928","پژو","خاکستری"
"63و88205745","447293374957928","هیوندا","سیاه"
"55ی49381607","447293374957928","تیوتا","ارغوانی"
"98ج23496536","688135341517930","هیوندا","عنابی"
"41س21039657","688135341517930","لامبورگینی","عنابی"
"47ب73213026","391649283617783","پژو","ارغوانی"
"87ی97511054","391649283617783","تیوتا","عنابی"
"39ی07181963","391649283617783","پژو","فیروزه‌ای"
"35ب69642313","887121653314635","هیوندا","بنفش"
"68س23295862","887121653314635","پژو","بنفش"
"32ر18890409","887121653314635","دنا","خاکستری"
"77ط73157005","71109138016340","پراید","زیتونی"
"37ی26477165","71109138016340","پراید","سفید"
"32ر68021564","63392072664099","هیوندا","سبز دودی"
"75ر31417624","63392072664099","هیوندا","آبی"
"61ی01774138","112449561596248","لامبورگینی","آبی کاربنی"
"24ی42543337","576453961801249","رانا","خاکستری"
"93س77604326","576453961801249","تیوتا","آبی کاربنی"
"50ط18923751","805016227578710","پراید","خاکستری"
"69س90793857","564263336473591","رانا","خاکستری"
"37ج93105333","564263336473591","تیوتا","نقره‌ای"
"55ی87940220","346818663735000","لامبورگینی","عنابی"
"13ط15255405","346818663735000","پژو","خاکستری"
"94و27797174","346818663735000","پراید","نقره‌ای"
"58ط60304475","608341722126307","رانا","سبز دودی"
"67ی24817460","608341722126307","پراید","زیتونی"
"66ط2902977","608341722126307","تیوتا","زیتونی"
"65ر15283641","404038953850775","پژو","سبز"
"98ی10727804","404038953850775","رانا","آبی"
"83س86569754","451883567940117","پژو","سبز دودی"
"21ر0559693","832325525657384","پژو","سفید"
"41ق10078206","832325525657384","دنا","عنابی"
"53ب61277771","601148505626580","پراید","ارغوانی"
"76ر48127715","601148505626580","رانا","زیتونی"
"63س39395595","822625706068091","لامبورگینی","سیاه"
"78ی18439743","822625706068091","هیوندا","آبی کاربنی"
"32ج27747568","822625706068091","لامبورگینی","آهکی"
"28ر2105794","749596561708123","دنا","آبی"
"77ب23317904","618748357326112","پراید","عنابی"
"66و42089077","618748357326112","دنا","ارغوانی"
"98ی55013250","618748357326112","پراید","سبز دودی"
"87ر34375091","282794191253732","تیوتا","سبز"
"32ط64040652","282794191253732","رانا","خاکستری"
"33ی07460467","282794191253732","دنا","نقره‌ای"
"37ج52541301","487791758145829","رانا","سیاه"
"58ی63045173","708404706454409","پراید","آهکی"
"75ج77508858","235516225122032","دنا","آبی"
"36و75960429","235516225122032","رانا","آبی"
"98ط64028982","235516225122032","دنا","عنابی"
"39ج33484185","533711003843726","پژو","بنفش"
"63ب25008738","533711003843726","هیوندا","فیروزه‌ای"
"67و70043211","533711003843726","پژو","سبز"
"98ر73079693","830723180938156","دنا","سفید"
"10و67996086","903093847471216","رانا","آهکی"
"88ر41193165","903093847471216","لامبورگینی","آبی کاربنی"
"36و52648115","654273170933645","دنا","نقره‌ای"
"59ب37894034","654273170933645","لامبورگینی","سبز دودی"
"35ط29085314","654273170933645","لامبورگینی","خاکستری"
"92ر55002901","697026264306440","هیوندا","ارغوانی"
"37ر95583718","271085715360436","پراید","سبز"
"41ق66585034","271085715360436","تیوتا","سفید"
"38ی31563148","271085715360436","پراید","عنابی"
"86ی9670875","323181573673776","رانا","سفید"
"28ب87301553","321815564094475","دنا","فیروزه‌ای"
"68ی99518818","321815564094475","لامبورگینی","آهکی"
"41ق16780370","408182084801694","پژو","آهکی"
"56و49683518","408182084801694","لامبورگینی","ارغوانی"
"83ر76484154","408182084801694","پراید","سفید"
"19ط34987470","328036370472272","تیوتا","زرد"
"76س45462658","328036370472272","لامبورگینی","نقره‌ای"
"81ط86504355","328036370472272","رانا","سبز"
"25و09453086","284880845988769","پژو","سبز دودی"
"65ج74060358","284880845988769","پراید","ارغوانی"
"46ق59793984","708765653190274","رانا","نقره‌ای"
"67و70366286","985792276332097","لامبورگینی","خاکستری"
"61ر27424155","985792276332097","تیوتا","سیاه"
"97ی0678636","97620533413318","هیوندا","فیروزه‌ای"
"69ی55958695","97620533413318","لامبورگینی","سیاه"
"69ر37127598","685413945089599","دنا","عنابی"
"32و40198360","685413945089599","لامبورگینی","آهکی"
"33ج48530395","767043105213288","دنا","سبز"
"42و91990316","382781334434920","دنا","آبی"
"75ط94494752","382781334434920","تیوتا","زرد"
"39ق47590600","675185169784184","تیوتا","زرد"
"42س88066461","675185169784184","دنا","بنفش"
"61س17835614","707041188096924","تیوتا","نقره‌ای"
"62س95900266","849845217727865","رانا","فیروزه‌ای"
"60ر42206302","895620907909739","پراید","خاکستری"
"66ب58122425","732141727933222","لامبورگینی","آبی"
"13و01581108","939951599984245","هیوندا","خاکستری"
"58ج13165116","206567493300259","پژو","بنفش"
"43ر18768511","206567493300259","پراید","سفید"
"26ب33937350","169012520947979","رانا","آهکی"
"81س93361939","169012520947979","تیوتا","خاکستری"
"21ج83179041","892793143442331","لامبورگینی","عنابی"
"78ر03959106","892793143442331","تیوتا","ارغوانی"
"79ط15512066","892793143442331","هیوندا","زیتونی"
"60ب75506252","372473602335745","دنا","زرد"
"40س90046149","562133761443643","تیوتا","آبی"
"36و21888723","100620379135695","لامبورگینی","زیتونی"
"88ق12127091","100620379135695","پراید","نقره‌ای"
"48ج30382577","100620379135695","لامبورگینی","خاکستری"
"59ر7375415","669936472494268","تیوتا","سفید"
"15ب0817974","669936472494268","لامبورگینی","آبی"
"44ط63377658","705033847646879","تیوتا","سبز دودی"
"36س22038818","705033847646879","رانا","خاکستری"
"29ط98661973","936577730845216","لامبورگینی","خاکستری"
"84ق53286159","337108276433485","لامبورگینی","خاکستری"
