"ssn","price","postal_code","size","address"
"54720743323123","154550768","8562324043","167","17085 اسرا جزیره, روستای اسرا, آذربایجان غربی 8380"
"207190921097","241208908","8243377927","225","5220 ضرغامی میدان واحد 324, غرب مهسا, هرمزگان 9753309843"
"218210590462753","76129996","9673264652","248","099 دانیال دره واحد 863, بندر محمد, خراسان جنوبی 6297391179"
"95739002075890","635187248","6948165444","217","8215 ماهان میدان, دهستان محمدپارسا, گیلان 322"
"845925947240383","186225296","7173520259","293","369 زهرا تونل, باغات عباس, لرستان 5567"
"845925947240383","202913277","8274371608","156","437 سلطانی خیابان, جنوب محمدياسين, فارس 9792750575"
"62968603866787","357238540","9636089308","168","68734 محمدجواد بن بست واحد 959, باغات عليرضا, البرز 090439"
"62968603866787","512910696","3465803961","252","2970 آیدا بن بست سوئیت 200, شهرستان كیانا, خراسان جنوبی 6783604293"
"666172854882018","820504262","8872737189","219","88704 پارسا چهار راه سوئیت 015, شهر محمدحسین, خراسان جنوبی 615"
"666172854882018","119942059","6291841928","195","5013 عسل جزیره, غرب هستی, خراسان جنوبی 010"
"556351201838352","861965114","2681633125","131","5546 الناز جزیره واحد 426, بندر حسام, کرمانشاه 3098"
"556351201838352","524447977","2575870700","177","3626 اکبر پور کوه سوئیت 719, جنوب عليرضا, قم 955"
"822132695199440","857119974","3853491585","257","51042 آرمين پل واحد 937, دهستان هستي, کرمانشاه 635217"
"822132695199440","844606167","9909379558","285","193 موسوی خیابان سوئیت 384, دهستان محمدحسين, تهران 5964"
"904041702329011","245911582","5018465688","207","02101 امیر علی آزاد راه, بندر كوثر, کرمانشاه 1720159983"
"759208926129858","535678022","6974122866","234","043 فاطمه پل سوئیت 179, دهستان هانیه, آذربایجان غربی 3462929733"
"759208926129858","820661200","3372881872","229","48628 تحسینی بلوار, استان سوگند, تهران 3770"
"274296946780310","919882908","6019432579","186","3544 آرتين بن بست, شرق اسما, چهارمحال و بختیاری 8936071063"
"43445799512251","870336288","4672493181","271","318 محمدمهدي تونل, جنوب مبینا, خراسان 4937380245"
"330775432173683","284252361","8177562454","273","5347 الناز بلوار سوئیت 040, روستای مهديس, سیستان و بلوچستان 5099695166"
"330775432173683","151922730","4762720606","90","744 لاهوتی بزرگ راه, دهستان هستی, قزوین 4931653856"
"70544760086892","707980991","3267406307","286","57764 شادروان بن بست سوئیت 221, باغات هستي, یزد 450159"
"947199251413243","166249972","8813377821","293","2869 رستمی خیابان, شهرستان آيلين, کهگیلویه و بویراحمد 889725"
"1316912979299","887047566","6734776693","208","8852 عبدالعلی دره سوئیت 629, بندر آیدا, فارس 608"
"1316912979299","605639444","7575430977","219","43168 نوری کوچه, جنوب هانيه, اردبیل 16417"
"180537819469405","779602729","2352137050","240","52415 محمد پور میدان, استان سينا, کهگیلویه و بویراحمد 976709"
"180537819469405","361980276","9845784071","234","732 ستایش کوه, شهر مبينا, آذربایجان غربی 2232050572"
"27239302312794","304483936","1795454209","277","4904 كیانا تقاطع, روستای سجاد, همدان 8450434583"
"915343300170545","959018061","7954494118","250","397 اميرعباس بلوار, شهرستان یلدا, سمنان 5822"
"352747295254653","499038446","5063451462","242","303 رفیعی چهار راه, شهر نرگس, تهران 76656"
"352747295254653","532386408","9263587373","104","4083 فاطمه جاده, شرق زينب, خراسان جنوبی 89258"
"814731661658776","247211906","3371849911","204","385 طاها چهار راه واحد 264, شهر الناز, فارس 334"
"814731661658776","913014637","9930862246","83","98950 سعیدی پل سوئیت 707, شمال نيايش, سمنان 46353"
"367169969591738","83179023","3475034259","190","64450 نيايش بن بست, باغات عرشیا, آذربایجان شرقی 5792"
"838773691512112","818729085","5692040163","185","75115 کرمانی جنب واحد 636, شهرستان هانيه, قم 793188"
"838773691512112","800024973","4597227568","171","56279 هنری بلوار, شهر مریم, فارس 8935396026"
"463824011058565","865157057","9937075213","256","31922 شادروان چهار راه سوئیت 352, شهر دانيال, همدان 3246"
"28231038986022","299927569","7269607067","174","4957 رضا زاده تونل سوئیت 383, شهر عسل, ایلام 061385"
"172900277193821","475730055","3774223642","155","1233 عقیلی جاده واحد 553, دهستان سوگند, تهران 690040"
"893749402975408","905001361","4785575651","205","89298 آرمین دره, غرب ریحانه, البرز 5055691258"
"893749402975408","368515794","1231530198","228","1703 مهدیان جزیره واحد 072, غرب ستايش, خوزستان 07465"
"470028097702762","128625088","1812976948","154","963 دادفر جنب, استان زهرا, کرمان 639"
"470028097702762","701645797","8784260540","150","01733 حنانه تقاطع واحد 503, باغات معصومه, هرمزگان 8641"
"601199280232348","522388426","1316474797","128","388 نوری جاده سوئیت 925, روستای آرش, لرستان 761646"
"601199280232348","334096913","1748592802","127","98047 مهدیه تقاطع, غرب آيناز, کرمانشاه 289217"
"376143686490510","80399900","1552310812","246","5490 یوسف بن بست واحد 289, شهرستان رضا, خراسان شمالی 4367442068"
"376143686490510","385950743","5288707874","172","2594 رقیه بزرگ راه, بندر ساميار, گیلان 7721"
"422687482572112","520576404","3248033922","258","1733 ماهان آزاد راه واحد 184, روستای یلدا, چهارمحال و بختیاری 2848"
"422687482572112","431707071","9191635605","192","87296 سارا جاده سوئیت 718, شهرستان کوثر, قزوین 624191"
"14922810786888","318820761","8658214564","237","417 محمدحسین خیابان, استان محمد, ایلام 9298"
"14922810786888","244154250","8158809997","211","46810 مبین میدان واحد 626, شمال مبینا, بوشهر 184"
"386482587928176","690912327","9617828977","287","80063 سارا جاده واحد 794, دهستان آريا, خراسان جنوبی 19956"
"597233849949835","733111613","7577688069","247","503 سوگند کوچه واحد 369, جنوب محمدرضا, زنجان 307"
"114426033296148","205433280","9730891151","223","2458 محمدجواد بلوار, دهستان نازنین زهرا, مرکزی 827"
"114426033296148","227065755","5876348974","117","703 کمالی پل سوئیت 290, استان نازنين, اردبیل 01864"
"540023769863444","363829048","3899608805","98","4704 فرجی چهار راه, بندر ایلیا, ایلام 85437"
"540023769863444","374070217","9365458077","287","71445 رها تقاطع سوئیت 028, دهستان آرش, مرکزی 11612"
"289521279208039","650464819","4546687127","195","913 موسوی کوه, دهستان آیناز, آذربایجان شرقی 1125"
"487067422925987","601496646","8524258258","179","567 رسته پل واحد 104, استان محمدمهدي, چهارمحال و بختیاری 396"
"487067422925987","395845571","7524057383","219","345 ترکاشوند دره سوئیت 275, غرب اسما, اصفهان 9801946672"
"878935276804297","115810251","6660558620","211","44245 حریریان تونل, باغات سارا, گلستان 701321"
"878935276804297","702412672","1489853685","99","157 مهدی تونل, جنوب ريحانه, اردبیل 887365"
"750497813561409","699516990","2547412967","269","00209 میردامادی میدان واحد 894, دهستان محمد, قزوین 8976734824"
"750497813561409","774456912","7609536419","223","8625 پارسا چهار راه سوئیت 792, غرب مائده, سمنان 6736267736"
"496896983176085","884155285","6496681487","212","94777 لاچینی تقاطع سوئیت 563, جنوب آيدا, آذربایجان شرقی 0512467409"
"496896983176085","89885229","3324698615","115","0688 زنجانی جنب, دهستان مهدیس, خراسان رضوی 514"
"24494055233689","204905109","4724331869","82","68853 محجوب چهار راه, روستای محمدرضا, همدان 097"
"918519550042993","371600012","3188750654","231","727 اميرمهدي بلوار واحد 169, شرق مبينا, مرکزی 5293774281"
"129901913264978","185256034","1399150785","95","030 سينا کوچه, شرق پارسا, کهگیلویه و بویراحمد 49326"
"129901913264978","804871390","5681039416","116","1971 عرفان خیابان واحد 755, شرق فاطمياسارينا, خراسان شمالی 543979"
"673728600959659","881465275","6966125784","84","397 مليکا تقاطع, شهرستان آیدا, اصفهان 3332"
"708976148599530","525421653","3228249343","259","26880 شبیری چهار راه واحد 134, شرق سبحان, آذربایجان شرقی 42245"
"708976148599530","894714428","3956611012","140","374 مجتبوی دره سوئیت 003, دهستان رضا, گلستان 9091"
"618007652518434","549512541","2831489516","115","61604 معین بن بست واحد 196, شمال سبحان, یزد 413064"
