"ssn","number","operator"
"742007955002594","09518192713","ایرانسل"
"327485760051571","09153745022","همراه اول"
"347972978978962","09866733498","رایتل"
"12272400920335","09538625603","رایتل"
"736498657036207","09133750328","همراه اول"
"954286595117877","09655950264","همراه اول"
"281042427431821","09269328549","رایتل"
"558022114249961","09802536384","ایرانسل"
"882479361529466","09680101947","رایتل"
"147312827007067","09797423898","ایرانسل"
"782051949865856","09533874848","رایتل"
"343253151783308","09482548203","ایرانسل"
"812304693778789","09744028783","ایرانسل"
"704870151055321","09559700060","ایرانسل"
"952371927337291","09306247031","رایتل"
"400094624615187","09441735753","ایرانسل"
"86395016173119","09564508861","رایتل"
"973670308882197","09237542841","ایرانسل"
"278489772713542","09387252767","رایتل"
"372782841075085","09227830308","ایرانسل"
"292870379014133","09316559324","رایتل"
"608719629356848","09105771357","ایرانسل"
"970719621556389","09827010182","همراه اول"
"881157192135788","09518234906","ایرانسل"
"905212141140349","09729150617","ایرانسل"
"993375238160817","09772748423","ایرانسل"
"532315285577251","09693190684","رایتل"
"858301749900463","09138241587","ایرانسل"
"291661227073686","09132193242","همراه اول"
"826471880714725","09327863558","همراه اول"
"437333121076340","09840329073","همراه اول"
"690774958633833","09541611503","رایتل"
"219820510885215","09361997393","رایتل"
"219771206814804","09373517864","همراه اول"
"581664030586915","09430381363","ایرانسل"
"605471906408425","09287332031","رایتل"
"457467540409109","09576383552","همراه اول"
"741137127379888","09211213849","رایتل"
"541670238220810","09269977500","رایتل"
"882057387975187","09222264351","رایتل"
"780902286416201","09210564111","رایتل"
"766346575253355","09562129347","رایتل"
"802002695906094","09895382686","ایرانسل"
"244648345413282","09317689071","رایتل"
"826368735786683","09165374744","رایتل"
"72508402133849","09290720855","رایتل"
"838579497812176","09257898162","همراه اول"
"819066170440609","09954139568","همراه اول"
"746245450520530","09574821924","همراه اول"
"663820894092599","09813754814","رایتل"
"601277583143561","09211387839","ایرانسل"
"730767554418025","09177796623","همراه اول"
"84020456547496","09159196043","رایتل"
"23985540932440","09496855891","همراه اول"
"204374953579106","09622870824","ایرانسل"
"942700036485574","09253140479","همراه اول"
"990450499699855","09338833757","همراه اول"
"380162566696258","09384393949","ایرانسل"
"167779728819512","09396756716","همراه اول"
"800877389462633","09911882003","همراه اول"
"499281852584557","09772786516","همراه اول"
"460314734299289","09485940592","رایتل"
"884065715757516","09649464279","ایرانسل"
"136218684908581","09673403377","رایتل"
"432952747817495","09733082906","رایتل"
"396700350016517","09898515768","رایتل"
"885112984534317","09166428286","ایرانسل"
"648328849388246","09433756782","رایتل"
"480043598573337","09661894847","رایتل"
"322616175936769","09100053369","رایتل"
"194994913126906","09398955416","همراه اول"
"198323060713293","09346086974","ایرانسل"
"132535410150961","09831795477","همراه اول"
"896449301925306","09998523354","همراه اول"
"144478070234710","09135662010","رایتل"
"859526077233615","09781041338","همراه اول"
"552197043630021","09859461149","رایتل"
"3961801959991","09489616120","همراه اول"
"736547365255921","09342314120","رایتل"
"45159325161231","09283113170","رایتل"
"809552623429712","09312575774","همراه اول"
"7352906831201","09523697587","رایتل"
"381285282970850","09581396132","همراه اول"
"378524863517937","09976269939","همراه اول"
"390835165983887","09215484650","رایتل"
"374620014887743","09966319512","ایرانسل"
"915470550351445","09652253573","ایرانسل"
"618378738416898","09620963060","ایرانسل"
"785565738998072","09159438939","همراه اول"
"673013633029399","09414879564","رایتل"
"780502548198255","09671146260","همراه اول"
"162712063870025","09259459884","همراه اول"
"578377043865834","09720239706","همراه اول"
"772966785005790","09589702295","رایتل"
"37273671964840","09501702376","رایتل"
"421554295230980","09865175113","ایرانسل"
"740352743588296","09286418834","همراه اول"
"751161102342352","09739451802","همراه اول"
"764467919835703","09112946915","همراه اول"
"177226810630002","09214466716","همراه اول"
"621776869433749","09767664690","همراه اول"
"579628715215986","09360903795","رایتل"
"413000275193599","09567084722","همراه اول"
"779663716571483","09408194056","ایرانسل"
"910680539739605","09367608974","همراه اول"
"829873464911000","09826040530","همراه اول"
"468764154102697","09685863567","رایتل"
"41433902497698","09828962694","ایرانسل"
"608926457486716","09759047212","ایرانسل"
"788695181961538","09377745066","رایتل"
"339505056426119","09341462845","همراه اول"
"830540693995418","09672053415","رایتل"
"903758047160310","09512573876","ایرانسل"
"806066897824090","09233750857","همراه اول"
"889163678259000","09707538102","همراه اول"
"496930741866489","09987932529","ایرانسل"
"281893021680541","09427439093","ایرانسل"
"804571579118025","09878129862","همراه اول"
"145795656636194","09892945391","ایرانسل"
"340118822737969","09729224167","همراه اول"
"800350115673198","09696234973","ایرانسل"
"624383382683547","09226703782","همراه اول"
"523308599470453","09533146200","رایتل"
"30797958804984","09602833663","ایرانسل"
"221996506126138","09229488873","همراه اول"
"402506551023317","09364726229","همراه اول"
"151488261241460","09529289278","رایتل"
"144725702668111","09463866436","رایتل"
"167974168423316","09697635827","همراه اول"
"912827452600887","09558267262","همراه اول"
"970707997797081","09834698487","رایتل"
"347046510023885","09558844040","رایتل"
"342589873192417","09417006316","رایتل"
"483269292943635","09450037833","ایرانسل"
"273663829641688","09702872266","رایتل"
"898635762499131","09142601383","رایتل"
"634967482404419","09261176049","رایتل"
"637088340943863","09715607096","رایتل"
"387796555245494","09771489698","رایتل"
"43943978329415","09453120445","ایرانسل"
"107389931688405","09883660994","همراه اول"
"734270971980572","09874460305","ایرانسل"
"171971955559062","09624364342","ایرانسل"
"63944485976156","09599397815","ایرانسل"
"684549294481994","09929332673","همراه اول"
"16505892770893","09841705487","رایتل"
"657532926251205","09649409126","همراه اول"
"819540422222998","09535615632","همراه اول"
"487853695716014","09982625957","رایتل"
"966242940596269","09573563308","همراه اول"
"464708262116518","09858957392","ایرانسل"
"235704704655455","09833823641","ایرانسل"
"490153728451126","09767012019","رایتل"
"237534557989189","09200937911","همراه اول"
"684744306224232","09368357575","رایتل"
"561782244181535","09879666185","رایتل"
"355722916825913","09819258434","ایرانسل"
"34364094036369","09866607994","همراه اول"
"362062807051731","09423746640","رایتل"
"624212191630349","09933060006","همراه اول"
"203606923917137","09333658886","رایتل"
"237065294871966","09579305830","همراه اول"
"674019178314803","09166359575","همراه اول"
"327037422385636","09658507646","رایتل"
"135115475627628","09989914651","ایرانسل"
"246531749325054","09517645979","ایرانسل"
"649660046047009","09516594958","همراه اول"
"239892702248469","09396341239","ایرانسل"
"418207060668170","09404544249","همراه اول"
"866181243681464","09835243098","رایتل"
"529345179015100","09862833440","رایتل"
"931218331817641","09877775737","همراه اول"
"742559069824321","09385166743","رایتل"
"647540142518966","09445055294","رایتل"
"167470168354436","09335530356","ایرانسل"
"5520973586615","09674518637","همراه اول"
"359728454138763","09340160917","همراه اول"
"561503070850037","09416604020","همراه اول"
"417378109042973","09924586187","ایرانسل"
"696288627330407","09972387143","رایتل"
"779940321477539","09725670751","همراه اول"
"120174328507172","09480150880","همراه اول"
"58501373011410","09204507997","ایرانسل"
"14336129548136","09299333114","همراه اول"
"629676252350655","09605319943","ایرانسل"
"34507018963766","09825153245","رایتل"
"105700402694545","09150456704","همراه اول"
"702282082879690","09833295224","ایرانسل"
"422473615937608","09343298747","رایتل"
"379824514035397","09780705048","همراه اول"
